192, 21233664, 2.7257726000e-03, 7.7899616424e+09, 1.5330959400e-02, 1.3850186049e+09
193, 21567171, 2.9233934000e-03, 7.3774439663e+09, 6.4259190000e-03, 3.3562780670e+09
194, 21904152, 2.7589734000e-03, 7.9392400086e+09, 6.4556626000e-03, 3.3930137551e+09
195, 22244625, 3.1485304000e-03, 7.0650818553e+09, 9.2877504000e-03, 2.3950498282e+09
196, 22588608, 2.8649124000e-03, 7.8845719681e+09, 6.5475014000e-03, 3.4499584834e+09
197, 22936119, 3.2969166000e-03, 6.9568393086e+09, 1.0915242600e-02, 2.1012926456e+09
198, 23287176, 2.9334974000e-03, 7.9383659928e+09, 6.8997182000e-03, 3.3750908841e+09
199, 23641797, 3.2670084000e-03, 7.2365277665e+09, 7.0040250000e-03, 3.3754586827e+09
200, 24000000, 3.1565432000e-03, 7.6032540914e+09, 7.3897972000e-03, 3.2477210606e+09
201, 24361803, 3.3220344000e-03, 7.3333987752e+09, 6.9887162000e-03, 3.4858767051e+09
202, 24727224, 3.1211360000e-03, 7.9225077023e+09, 7.2063638000e-03, 3.4313038706e+09
203, 25096281, 3.3965666000e-03, 7.3887204214e+09, 7.2591154000e-03, 3.4572092627e+09
204, 25468992, 3.2359842000e-03, 7.8705551158e+09, 7.5844618000e-03, 3.3580486884e+09
205, 25845375, 3.5608704000e-03, 7.2581622179e+09, 1.2597189200e-02, 2.0516779251e+09
206, 26225448, 3.3058106000e-03, 7.9331368833e+09, 7.8040176000e-03, 3.3605060040e+09
207, 26609229, 3.6226256000e-03, 7.3452881799e+09, 8.5437416000e-03, 3.1144702457e+09
208, 26996736, 3.4098220000e-03, 7.9173446590e+09, 1.4225901800e-02, 1.8977170221e+09
209, 27387987, 3.7207170000e-03, 7.3609433343e+09, 8.3916874000e-03, 3.2637043892e+09
210, 27783000, 3.4991184000e-03, 7.9399999726e+09, 8.1507570000e-03, 3.4086404490e+09
211, 28181793, 3.8197950000e-03, 7.3778286531e+09, 8.5162610000e-03, 3.3091744135e+09
212, 28584384, 3.6870052000e-03, 7.7527376419e+09, 8.9415014000e-03, 3.1968215092e+09
213, 28990791, 3.9250392000e-03, 7.3861150227e+09, 8.4061164000e-03, 3.4487734431e+09
214, 29401032, 3.6976910000e-03, 7.9511868352e+09, 8.5347792000e-03, 3.4448497508e+09
215, 29815125, 4.0385082000e-03, 7.3827075552e+09, 8.8807140000e-03, 3.3572891774e+09
