209, 27387987, 7.8725764400e-02, 3.4789102664e+08, 7.7734810200e-02, 3.5232590045e+08
210, 27783000, 7.8537855000e-02, 3.5375297683e+08, 7.9163280000e-02, 3.5095817152e+08
211, 28181793, 8.0082351600e-02, 3.5191015794e+08, 8.0081316000e-02, 3.5191470879e+08
212, 28584384, 8.1071578600e-02, 3.5258205765e+08, 8.0781684600e-02, 3.5384733732e+08
213, 28990791, 8.2114137000e-02, 3.5305480955e+08, 8.1964805200e-02, 3.5369804063e+08
214, 29401032, 8.3117563800e-02, 3.5372826940e+08, 8.3851967000e-02, 3.5063020048e+08
215, 29815125, 8.4303280800e-02, 3.5366506163e+08, 8.4572425400e-02, 3.5253955245e+08
216, 30233088, 8.5257000200e-02, 3.5461120998e+08, 8.5284047200e-02, 3.5449874851e+08
217, 30654939, 8.6557633400e-02, 3.5415639032e+08, 8.6878397200e-02, 3.5284880923e+08
218, 31080696, 8.9473736400e-02, 3.4737228209e+08, 8.8244171600e-02, 3.5221245139e+08
219, 31510377, 8.8811132400e-02, 3.5480210812e+08, 8.9350607600e-02, 3.5265990737e+08
220, 31944000, 9.0546945600e-02, 3.5278937117e+08, 9.2419628400e-02, 3.4564086172e+08
221, 32381583, 9.2851232400e-02, 3.4874693812e+08, 9.1927023800e-02, 3.5225314235e+08
222, 32823144, 9.3617002600e-02, 3.5061092631e+08, 9.3640627600e-02, 3.5052246916e+08
223, 33268701, 9.3663674600e-02, 3.5519320742e+08, 9.3607604000e-02, 3.5540596681e+08
224, 33718272, 9.5132530400e-02, 3.5443472236e+08, 9.6196262600e-02, 3.5051540557e+08
225, 34171875, 9.6363342600e-02, 3.5461487821e+08, 9.6668016600e-02, 3.5349721864e+08
226, 34629528, 9.7960432800e-02, 3.5350525728e+08, 9.8110619200e-02, 3.5296411624e+08
227, 35091249, 9.9880044000e-02, 3.5133393614e+08, 1.0017415040e-01, 3.5030243690e+08
228, 35557056, 1.0196077620e-01, 3.4873269237e+08, 1.0050853880e-01, 3.5377149469e+08
229, 36026967, 1.0260922380e-01, 3.5110846438e+08, 1.0271155320e-01, 3.5075866227e+08
230, 36501000, 1.0453714820e-01, 3.4916774208e+08, 1.0305926320e-01, 3.5417485888e+08
231, 36979173, 1.0549522400e-01, 3.5052935667e+08, 1.0460032180e-01, 3.5352829096e+08
232, 37461504, 1.0558751980e-01, 3.5479102143e+08, 1.0580848860e-01, 3.5405008138e+08
233, 37948011, 1.0730743160e-01, 3.5363823767e+08, 1.0777352020e-01, 3.5210885688e+08
234, 38438712, 1.0818231200e-01, 3.5531420331e+08, 1.0955443540e-01, 3.5086404179e+08
235, 38933625, 1.1392549460e-01, 3.4174637676e+08, 1.1058846400e-01, 3.5205864691e+08
236, 39432768, 1.1129420080e-01, 3.5431107566e+08, 1.1154348900e-01, 3.5351922693e+08
237, 39936159, 1.1258888740e-01, 3.5470782172e+08, 1.1471983460e-01, 3.4811904270e+08
238, 40443816, 1.1385914360e-01, 3.5520920605e+08, 1.1442768720e-01, 3.5344431920e+08
239, 40955757, 1.1574604460e-01, 3.5384152557e+08, 1.1808511180e-01, 3.4683252085e+08
240, 41472000, 1.1705124280e-01, 3.5430636197e+08, 1.1724387580e-01, 3.5372423265e+08
241, 41992563, 1.1869366660e-01, 3.5378941609e+08, 1.2313569320e-01, 3.4102673164e+08
242, 42517464, 1.2002099760e-01, 3.5425021330e+08, 1.2057328960e-01, 3.5262755243e+08
243, 43046721, 1.2191138660e-01, 3.5309844470e+08, 1.2295335900e-01, 3.5010609999e+08
244, 43580352, 1.2269186120e-01, 3.5520165375e+08, 1.2299701780e-01, 3.5432039556e+08
245, 44118375, 1.2526502880e-01, 3.5220025431e+08, 1.2778254000e-01, 3.4526137139e+08
246, 44660808, 1.2538368500e-01, 3.5619313629e+08, 1.2663030120e-01, 3.5268658115e+08
247, 45207669, 1.2822020740e-01, 3.5257834874e+08, 1.2942842140e-01, 3.4928703071e+08
248, 45758976, 1.2871904320e-01, 3.5549499796e+08, 1.2916167340e-01, 3.5427673547e+08
249, 46314747, 1.3015746340e-01, 3.5583627546e+08, 1.3185163680e-01, 3.5126410353e+08
250, 46875000, 1.3296830000e-01, 3.5252763253e+08, 1.3251879860e-01, 3.5372339996e+08
251, 47439753, 1.3532157340e-01, 3.5057050999e+08, 1.3481818200e-01, 3.5187948907e+08
252, 48009024, 1.3493828140e-01, 3.5578505597e+08, 1.3579322520e-01, 3.5354506036e+08
253, 48582831, 1.3674316400e-01, 3.5528526311e+08, 1.3810785540e-01, 3.5177456676e+08
254, 49161192, 1.4051160060e-01, 3.4987283463e+08, 1.3924610940e-01, 3.5305253563e+08
255, 49744125, 1.4044240860e-01, 3.5419589778e+08, 1.4078683880e-01, 3.5332936959e+08
256, 50331648, 1.4290987340e-01, 3.5219153724e+08, 1.6253075260e-01, 3.0967461354e+08
257, 50923779, 1.4363683860e-01, 3.5453146628e+08, 1.4448434880e-01, 3.5245187055e+08
258, 51520536, 1.4590095000e-01, 3.5311994884e+08, 1.4711496020e-01, 3.5020596090e+08
259, 52121937, 1.4707393540e-01, 3.5439275395e+08, 1.4829154500e-01, 3.5148286438e+08
260, 52728000, 1.4876200420e-01, 3.5444534566e+08, 1.4964706260e-01, 3.5234904771e+08
261, 53338743, 1.5010409960e-01, 3.5534501151e+08, 1.5299356480e-01, 3.4863389888e+08
262, 53954184, 1.5226983300e-01, 3.5433271934e+08, 1.5498186460e-01, 3.4813224205e+08
263, 54574341, 1.5372607020e-01, 3.5501031757e+08, 1.5562504760e-01, 3.5067838913e+08
264, 55199232, 1.5718401240e-01, 3.5117586806e+08, 1.5634582300e-01, 3.5305856556e+08
265, 55828875, 1.5715618380e-01, 3.5524453222e+08, 1.5935185240e-01, 3.5034970827e+08
266, 56463288, 1.5843423840e-01, 3.5638311876e+08, 1.6116096220e-01, 3.5035338105e+08
267, 57102489, 1.6029817700e-01, 3.5622668996e+08, 1.6334188700e-01, 3.4958876776e+08
268, 57746496, 1.6179687900e-01, 3.5690735419e+08, 1.6435241080e-01, 3.5135776664e+08
