341, 118955463, 3.4432574700e-01
342, 120005064, 3.4643788060e-01
343, 121060821, 3.4580535940e-01
344, 122122752, 3.4240237000e-01
345, 123190875, 3.4660252760e-01
346, 124265208, 3.5979915820e-01
347, 125345769, 3.5318094180e-01
348, 126432576, 3.5506253060e-01
349, 127525647, 3.5866024920e-01
350, 128625000, 3.6789639860e-01
351, 129730653, 3.6690914440e-01
352, 130842624, 3.7000340000e-01
353, 131960931, 3.7256498520e-01
354, 133085592, 3.8501373520e-01
355, 134216625, 3.8297148520e-01
356, 135354048, 3.8197861400e-01
357, 136497879, 3.8579566100e-01
358, 137648136, 3.9293579400e-01
359, 138804837, 4.0235029500e-01
360, 139968000, 4.0310143640e-01
361, 141137643, 3.9725449380e-01
362, 142313784, 3.9931421620e-01
363, 143496441, 4.0277618360e-01
364, 144685632, 4.1549734900e-01
365, 145881375, 4.2042092560e-01
366, 147083688, 4.2395993260e-01
367, 148292589, 4.1666464000e-01
368, 149508096, 4.3299020760e-01
369, 150730227, 4.2778125480e-01
370, 151959000, 4.3797242680e-01
371, 153194433, 4.3578827940e-01
372, 154436544, 4.4027005960e-01
373, 155685351, 4.5194167520e-01
374, 156940872, 4.4802507360e-01
375, 158203125, 4.5400150200e-01
376, 159472128, 4.6014664440e-01
377, 160747899, 4.5602384700e-01
378, 162030456, 4.5626797000e-01
379, 163319817, 4.6096854280e-01
380, 164616000, 4.6320703000e-01
381, 165919023, 4.6736543480e-01
382, 167228904, 4.7108880320e-01
383, 168545661, 4.8041333140e-01
384, 169869312, 4.8547900860e-01
385, 171199875, 4.8230261420e-01
386, 172537368, 4.8666252040e-01
387, 173881809, 4.9033414400e-01
388, 175233216, 4.9328129780e-01
389, 176591607, 4.9910727120e-01
390, 177957000, 5.0229958580e-01
391, 179329413, 5.0480821180e-01
392, 180708864, 5.2681840620e-01
393, 182095371, 5.1548577220e-01
394, 183488952, 5.3246550160e-01
395, 184889625, 5.2819604620e-01
396, 186297408, 5.3277394040e-01
397, 187712319, 5.3459167460e-01
398, 189134376, 5.4138640160e-01
399, 190563597, 5.4380872580e-01
400, 192000000, 5.4576720540e-01
401, 193443603, 5.4810621840e-01
402, 194894424, 5.4903972340e-01
403, 196352481, 5.6205162760e-01
404, 197817792, 5.6404165260e-01
405, 199290375, 5.7010282300e-01
406, 200770248, 5.7211261440e-01
407, 202257429, 5.7189422540e-01
408, 203751936, 5.7395636300e-01
409, 205253787, 5.8695317600e-01
410, 206763000, 5.9054366740e-01
411, 208279593, 5.9277928160e-01
412, 209803584, 5.9051217680e-01
413, 211334991, 6.1448097980e-01
414, 212873832, 6.1023585440e-01
415, 214420125, 6.1360846040e-01
416, 215973888, 6.1354467040e-01
417, 217535139, 6.1367857880e-01
418, 219103896, 6.2283485000e-01
419, 220680177, 6.3535102300e-01
420, 222264000, 6.2603156700e-01
421, 223855383, 6.3920327100e-01
422, 225454344, 6.5440828380e-01
423, 227060901, 6.3931646440e-01
424, 228675072, 6.6572092440e-01
425, 230296875, 6.5513644700e-01
426, 231926328, 6.5701949120e-01
427, 233563449, 6.6510969080e-01
428, 235208256, 6.6533800940e-01
429, 236860767, 6.6632257820e-01
430, 238521000, 6.7486478220e-01
431, 240188973, 6.8616421160e-01
432, 241864704, 6.8314971180e-01
433, 243548211, 6.9648375000e-01
434, 245239512, 6.9218455300e-01
435, 246938625, 7.0818989060e-01
436, 248645568, 7.0403546040e-01
437, 250360359, 7.0778199520e-01
438, 252083016, 7.2107869420e-01
439, 253813557, 7.2179237500e-01
440, 255552000, 7.2905239360e-01
441, 257298363, 7.3173598960e-01
442, 259052664, 7.4175712560e-01
443, 260814921, 7.3960145480e-01
444, 262585152, 7.4673954700e-01
445, 264363375, 7.5330904340e-01
446, 266149608, 7.6020131300e-01
447, 267943869, 7.6050470040e-01
448, 269746176, 7.6199049020e-01
449, 271556547, 7.9308897840e-01
450, 273375000, 7.7277009020e-01
451, 275201553, 7.8234465620e-01
452, 277036224, 7.8370457800e-01
453, 278879031, 7.9269515080e-01
454, 280729992, 8.0123986160e-01
455, 282589125, 8.0872882900e-01
456, 284456448, 8.0398255800e-01
457, 286331979, 8.1505779420e-01
458, 288215736, 8.1465941400e-01
459, 290107737, 8.2977276260e-01
460, 292008000, 8.2778597400e-01
461, 293916543, 8.3839064920e-01
462, 295833384, 8.4959049960e-01
463, 297758541, 8.4606785560e-01
464, 299692032, 8.5275273420e-01
465, 301633875, 8.4872979380e-01
466, 303584088, 8.5566652980e-01
467, 305542689, 8.6655163660e-01
468, 307509696, 8.7223173540e-01
469, 309485127, 8.6912538240e-01
470, 311469000, 8.7889625260e-01
471, 313461333, 8.8806386760e-01
472, 315462144, 8.8799236060e-01
473, 317471451, 8.9120334540e-01
474, 319489272, 9.0532593120e-01
475, 321515625, 9.2626501020e-01
476, 323550528, 9.1874429020e-01
477, 325593999, 9.2189286420e-01
478, 327646056, 9.2911084080e-01
479, 329706717, 9.2932518080e-01
480, 331776000, 9.3341039780e-01
481, 333853923, 9.4221100220e-01
482, 335940504, 9.4969791960e-01
483, 338035761, 9.7917896940e-01
484, 340139712, 9.6392356160e-01
